IG_EST,IG_DEP,IG_MUN,IG_POB,IG_LAT_W84,IG_LON_W84,D_PR_PAL1,D_MI_PAL1,D_CLAS_DEP,R_RO_HUES,EdadMa_best,Moho_Z_best,Moho_Z_var,Bario_ppm_best,Azufre_ppm_best,Cromo_ppm_best,Plata_ppm_best,Bismuto_ppm_best,Mercurio_ppm_best,Antimonio_ppm_best,X,Y
Prospecto desarrollado,Antioquia,Fredonia,Venecia,5.921741,-75.73086,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_VOLCANICLÁSTICA,7.751371070097991,48.50563038303315,9.269120696872927,463.6909277271614,1818.6606867426478,27.790891614755154,2.4127138731912607,0.40918090992093314,0.0006776703279788338,4.413747764912963,-75.73086,5.921741
Prospecto desarrollado,Antioquia,Fredonia,Fredonia,5.922205,-75.723015,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,33.59331631083205,48.69813192828,9.224137943241514,526.5478108952509,1757.854869098808,35.06755800101486,2.9601040857499745,0.3483103659004529,0.0010425741362067452,5.594182318860772,-75.723015,5.922205
Prospecto desarrollado,Antioquia,Fredonia,Venecia,5.927006,-75.730576,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,17.134002156101655,48.526754262643045,9.229771549576677,483.1087909415347,2139.305033897467,31.509076772054954,2.4116346959728667,0.36594292813710505,0.0005990820322074274,4.1469126238400404,-75.730576,5.927006
Prospecto desarrollado,Antioquia,Venecia,Venecia,5.930725,-75.731346,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,36.53345755833843,48.5172879811771,9.207414791266828,490.2612215671754,2217.9336469503496,33.213988623281715,1.6873856094742303,0.37180786543264693,0.00046358972199262496,2.8464230101369052,-75.731346,5.930725
Prospecto,Antioquia,Titiribí,Vereda La Meseta,6.035682,-75.80598,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,90.65943058214349,46.68573413491903,8.65399812842418,196.14652478661043,1139.3004748597223,75.87752445286506,0.46644350210362495,0.36142023799739303,7.168228133630596e-05,0.9637857800849515,-75.80598,6.035682
Prospecto,Antioquia,Titiribí,Vereda El Porvenir,6.037978,-75.77931,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,100.82748442951734,47.34986055379944,8.966203318437282,160.4547124839676,839.2746297825036,46.86140550027972,0.21881056721382938,0.1316347833711399,7.437749772922183e-05,0.5763524720258225,-75.77931,6.037978
Prospecto,Antioquia,Titiribí,Vereda La Meseta,6.044502,-75.80062,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,79.99583390113303,46.80846166342626,8.775288031064534,137.99948190122436,793.3033764799837,62.95789416057078,0.5048486356134236,0.4051427840210968,8.952819812707817e-05,1.901500592576213,-75.80062,6.044502
Prospecto,Antioquia,Titiribí,Vereda La Meseta,6.050973,-75.81137,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,76.12389191665363,46.53259034205579,8.661011396113455,126.12658675385701,758.3065820289579,60.738320748189274,0.5277818355205426,0.609389049856043,9.15908217069439e-05,1.7828782914169334,-75.81137,6.050973
Prospecto,Antioquia,Titiribí,Vereda La Meseta,6.052212,-75.78873,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,62.33085722615419,47.09310427786862,8.956304079935713,180.44350287057972,1079.7373778048643,68.50385085134585,0.26507289686018115,0.22031566187045706,0.0001167142280170768,2.6566124569228013,-75.78873,6.052212
Prospecto,Antioquia,Titiribí,Vereda La Meseta,6.057015,-75.80117,Oro-Au,<Nulo>,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,46.83763711813209,46.77637062565243,8.846807203713816,117.92990277324564,44.738018913418486,43.168834388708326,0.254305062837984,0.4002927946404381,3.220811128587092e-05,0.7919460398478753,-75.80117,6.057015
Prospecto,Antioquia,Titiribí,Vereda La Meseta,6.063294,-75.810776,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,57.83595767489075,46.52891127150391,8.761891258311987,115.71405054290986,324.9722095922388,45.24163067176707,0.47721757168023343,1.162488848235545,9.31082677957528e-05,2.1387740497322114,-75.810776,6.063294
Prospecto,Antioquia,Titiribí,Vereda Otramina,6.066661,-75.812355,Oro-Au,<Nulo>,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,60.40705338023037,46.48454979046797,8.76630406948969,110.46374230884828,87.95740030584749,28.32969587601037,0.35272999517413944,1.4458530991643552,8.001938245490391e-05,1.3365682579776736,-75.812355,6.066661
Prospecto,Antioquia,Frontino,Pantanos,6.715179,-76.557967,Cobre-Cu,Calcopirita-CuFeS2,Pórfido,ROCA ÍGNEA PLUTÓNICA,42.80827293745911,33.90262235453856,9.639642497425257,63.883207088538676,269.70275802631994,5.000001762846166,0.2809541550700103,0.08553372480210412,0.005147838765570244,5.332359058993545,-76.557967,6.715179
Prospecto desarrollado,Antioquia,Dabeiba,Murindó,6.719704,-76.56147,Cobre-Cu,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,42.749666360317896,33.88429283597304,9.739064770810861,65.72378109800522,261.57464838620626,17.508208321094568,0.27808051203444495,0.08525377642138264,0.005153482369451469,5.29924508292429,-76.56147,6.719704
Prospecto desarrollado,Antioquia,Dabeiba,Murindó,6.734895,-76.56998,Cobre-Cu,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,43.1001979092783,33.841963925772745,9.983566943326561,91.00670453336724,274.6080655888738,10.962390998181297,0.2669949649335911,0.08440966432197283,0.005168711113810882,5.288073747227235,-76.56998,6.734895
Prospecto,Antioquia,Dabeiba,Dabeiba,6.869618,-76.40377,Cobre-Cu,Cobre-Cu,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,26.106320851769965,35.0989202542338,8.039261710242794,410.89930586441494,552.2900116623748,143.31315663473646,0.19753874232944513,0.08201121930866702,0.005011457754433688,2.4967470273635777,-76.40377,6.869618
Ocurrencia,Caldas,Samaná,Samaná,5.421325,-74.955815,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,17.289006308694358,51.38037851389869,6.311684597572046,619.976811505589,222.5738028576686,122.19145679586745,0.2747088831755454,0.1807599421164242,0.0012971109624469518,0.6402628256289226,-74.955815,5.421325
Productor pasado - Subterráneo,Caldas,Manzanares,Aguabonita,5.186912,-75.12082,Manganeso-Mn,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,218.27967401270496,48.566222088891564,14.578888088998468,826.7394510392328,383.2935910703022,102.50266652014146,0.17950912318614845,0.18626496584645,0.0012450297909117486,0.37808582877196684,-75.12082,5.186912
Productor pasado - Subterráneo,Caldas,Manzanares,Aguabonita,5.186957,-75.12085,Manganeso-Mn,Pirolusita-MnO2,Sin_Clasificar,ROCA_METAMÓRFICA,218.21692728649955,48.56649942064948,14.57729718608365,828.0582040568762,384.1523534569132,102.68026420001151,0.17906200404828343,0.18627900862846394,0.0012473155352843131,0.3780660346653231,-75.12085,5.186957
Productor pasado - Subterráneo,Caldas,Manzanares,Aguabonita,5.189547,-75.12936,Manganeso-Mn,Pirolusita-MnO2,Sin_Clasificar,ROCA_METAMÓRFICA,216.50849093644362,48.54748216065637,14.38422393553632,911.6653407038889,464.262078808388,120.94424837279423,0.10301512285545512,0.20231546747915413,0.0010501519307432449,0.37739807632909483,-75.12936,5.189547
Productor pasado - Subterráneo,Caldas,Manzanares,Aguabonita,5.189574,-75.12931,Manganeso-Mn,Pirolusita-MnO2,Sin_Clasificar,ROCA_METAMÓRFICA,216.44945914814457,48.54800136377796,14.384324085644243,912.450738369117,463.8868421142264,121.85190614397972,0.10250846567326011,0.20263444559406843,0.00104920124884531,0.3775698045711477,-75.12931,5.189574
Productor pasado - Subterráneo,Caldas,Manzanares,Aguabonita,5.189692,-75.129196,Manganeso-Mn,Pirolusita-MnO2,Sin_Clasificar,ROCA_METAMÓRFICA,216.2042089893438,48.549725611250395,14.383188551480941,914.4878548068245,461.5391505561991,122.89884908858116,0.10163457261799508,0.2038757697957906,0.0010727075019996383,0.37923680550443384,-75.129196,5.189692
Productor pasado - Subterráneo,Caldas,Manzanares,Aguabonita,5.20494,-75.18637,Manganeso-Mn,Pirolusita-MnO2,Sin_Clasificar,ROCA_METAMÓRFICA,152.0155690984262,48.373897871239166,13.246913998656831,638.5138617080247,148.37696151861093,100.9348620100215,0.14960422021466374,0.14896341802519472,0.009358805321256202,0.3921443353750262,-75.18637,5.20494
Productor - Subterráneo,Antioquia,Andes,La Cristalina,5.531889,-75.886694,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,16.95139422086964,43.829957505509945,6.565327191895755,974.5885564234521,154.7003359221086,99.26484767955805,15.863232308174538,0.3186734383054353,0.07653302749835231,5.875234869751253,-75.886694,5.531889
Productor pasado - Subterráneo,Antioquia,Andes,Reserva Forestal,5.53362,-75.981415,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,20.020801346372693,42.44549655013363,2.6192324568130463,240.32983067187737,618.5623423291526,225.9635094972671,856.3865071241466,1.6224173876691537,0.2532014774003226,6.94731329355102,-75.981415,5.53362
Productor - Subterráneo,Antioquia,Andes,La Avanzada,5.549417,-75.896139,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.91821704926278,43.75821559720998,6.467987137797586,996.0039646901756,690.0196561033167,127.12254544084375,86.38220259525177,0.45035948735007714,0.03410364708374454,22.640685331162153,-75.896139,5.549417
Productor - Subterráneo,Antioquia,Andes,La Avanzada,5.549833,-75.896194,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.897059680979256,43.759073901906575,6.473171216803211,990.5423482915244,675.9016904175086,128.42957100100224,86.86985245424671,0.4386700066707591,0.03456699846172249,21.62536156770583,-75.896194,5.549833
Productor - Subterráneo,Antioquia,Andes,La Avanzada,5.550028,-75.898472,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.860648488701939,43.72516673221244,6.396236634762714,976.6120435668537,594.1947367347293,126.64485450789823,98.74972567137993,0.4112940063427282,0.04145316606611214,17.208718977526697,-75.898472,5.550028
Productor - Subterráneo,Antioquia,Andes,La Avanzada,5.550556,-75.898167,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.838318774364044,43.73195473330784,6.416396799366439,978.3192219616282,594.7395191408756,127.04013651415406,96.70528215209532,0.4114752979680661,0.040338606866298136,17.15132042801061,-75.898167,5.550556
Productor - Subterráneo,Antioquia,Andes,La Borraja,5.552278,-75.907944,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.598476606196826,43.59013219045594,6.099577170033961,965.2140368126162,386.2651395538244,103.64270551463679,101.67532866158221,0.34158632799672656,0.04744393332416305,9.534564686277568,-75.907944,5.552278
Productor - Subterráneo,Antioquia,Andes,La Borraja,5.553618,-75.91365,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.413009584216699,43.50886586819975,5.921096252563844,867.319728168728,750.5837893374962,134.87740264141047,99.4066146293131,0.39976857729885834,0.04340904460602837,10.674303823650677,-75.91365,5.553618
Productor - Subterráneo,Antioquia,Andes,La Avanzada,5.553644,-75.894722,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,13.648793869466694,43.797161169702235,6.590383890843255,937.1268599947376,585.6549027866847,148.71354605709777,90.41420987430772,0.3819956880828539,0.03679058360085655,14.702945871176961,-75.894722,5.553644
Productor pasado - Subterráneo,Antioquia,Andes,La Borraja,5.554944,-75.908306,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.458521815613663,43.59523609943785,6.142760415127219,1030.9260530410456,469.27672679516985,108.90723000531523,111.77021899722055,0.37477206435620963,0.06470961672896694,9.199851558429812,-75.908306,5.554944
Productor pasado - Subterráneo,Antioquia,Andes,La Borraja,5.555111,-75.908639,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,15.443713431642687,43.59083680280791,6.134518039636691,1014.2827814130936,475.545226095783,112.86638901452973,116.97109913314709,0.37442813264608715,0.06001143770110676,9.109955113692797,-75.908639,5.555111
Productor pasado - Subterráneo,Antioquia,Andes,Reserva Forestal,5.555596,-75.937264,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,14.684081177358198,43.16168926324084,5.1094619356345055,779.5469216232215,1230.4330352753032,163.37367312182477,1301.9990978170647,2.1922207283001267,0.7471755903169712,10.344742903752051,-75.937264,5.555596
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.581594,-75.9465,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.098968641519399,43.122968170468326,5.740927928832273,493.2226117134116,2879.223475656162,106.68796655321967,142.792016536899,3.5614251877802263,0.1299139848776664,8.366327090609726,-75.9465,5.581594
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.584056,-75.946556,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.037523458979752,43.13128733256238,5.83009179487464,437.1964138871325,2990.526994700834,104.86761835982045,40.65478303700553,4.112514786760305,0.08238809152441633,7.163289347073306,-75.946556,5.584056
Productor pasado - Subterráneo,Antioquia,Andes,La Soledad,5.58587,-75.924095,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.542440052746873,43.47663376330248,6.454402209835939,889.9667184158181,1546.021929425331,128.95121484028445,496.58100141439496,1.362520358005771,0.028764233042935478,11.859369339037299,-75.924095,5.58587
Productor pasado - Subterráneo,Antioquia,Andes,La Soledad,5.586203,-75.93588,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.242858423540417,43.29899672403265,6.162659280994908,647.3850941209671,2836.88452491466,99.9048530736927,270.01078525806656,2.6644991523342028,0.11853867382061027,10.666658472396119,-75.93588,5.586203
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.58625,-75.944194,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.04000302014292,43.17454584641243,5.964442254246608,432.65609272168945,3399.1138341553733,105.55223950787345,66.1019871468104,4.179142127144604,0.07031288632159632,7.859666464608388,-75.944194,5.58625
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586278,-75.944028,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.043273854665387,43.17712389176538,5.96929162091499,435.6130089149313,3416.0289144009375,106.00999822548468,67.89678880029349,4.150851562018829,0.07159617283651003,7.9471629380967075,-75.944028,5.586278
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586556,-75.942444,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.07464060074884,43.20179801087473,6.016102495942929,462.64861677468747,3501.661062460091,108.45157331731103,102.05834839729906,3.8810984899028607,0.08305342172137069,8.781554645415738,-75.942444,5.586556
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586583,-75.942639,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.069349029974868,43.19898514516517,6.012482016756844,458.58025563305733,3507.978935842051,108.29972091938893,83.25085864902258,3.922372111917388,0.08104803581457423,8.706414865875058,-75.942639,5.586583
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586583,-75.943583,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.0467980097181,43.184892792448856,5.990476413571181,440.170138760659,3489.244501799172,107.37031549693373,70.07208316012192,4.108227978539124,0.07235683820238938,8.168201670289934,-75.943583,5.586583
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586639,-75.944056,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.034273275675075,43.17804686935325,5.981521861819453,429.77558165927815,3468.819400120836,106.32632174655487,63.36263998853127,4.211031525761307,0.0671445502242135,7.92732139815854,-75.944056,5.586639
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586889,-75.942917,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.055727157181893,43.19597137126651,6.016781910531512,449.2153345623158,3558.6616721076175,108.94255089802022,75.39339468280484,4.017787796914774,0.07526041908328089,8.505141773008887,-75.942917,5.586889
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.586972,-75.947583,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.944089819947191,43.126831831940926,5.913822046811007,339.0416502576952,2686.9469734138297,87.66964259754874,14.658436987855739,5.078710754752439,0.02658582345215656,4.8438557727289675,-75.947583,5.586972
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.587083,-75.943333,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.041334778410642,43.19048106095855,6.013995094194942,438.6127309714053,3584.9787855740233,108.63736118545445,67.58286507063443,4.126021601538421,0.06934643292822336,8.33839605643205,-75.943333,5.587083
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.587263,-75.94934,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.897113441180379,43.10187698170528,5.886198845567283,297.53296461597876,2156.8530118102503,72.39935649767612,7.22271956009063,5.466862656596481,0.012235568359129331,3.167818239047224,-75.94934,5.587263
Productor - Subterráneo,Antioquia,Andes,San Antonio,5.587278,-75.912611,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.794998377014483,43.65874129550063,6.797138155151633,1117.3420654180932,799.0065062499085,126.39929356394727,128.2798954453349,0.5802771404745857,0.0248260358950732,7.1865208648529775,-75.912611,5.587278
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.587361,-75.943222,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.037680011063232,43.19317079901062,6.026389592996803,440.984565471516,3640.1276697847497,109.37783480592972,65.96114803876642,4.138671320069774,0.06757514738174712,8.412793967814453,-75.943222,5.587361
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.587444,-75.943333,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,12.03312540634205,43.191821624275995,6.026769416064611,437.8403941848016,3653.114287151498,109.38300771173685,63.69726473360831,4.171712108299494,0.06570400987190611,8.373133264822071,-75.943333,5.587444
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.589778,-75.950806,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.803276140436687,43.0893857893932,5.949367178875403,296.11272094559945,2287.7899894126176,73.10228209561855,3.0214344639467954,5.496745528849151,0.008313905716972967,3.443548759616994,-75.950806,5.589778
Productor pasado - Subterráneo,Antioquia,Andes,Reserva Forestal,5.59077,-75.95802,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.623551538366144,42.98697298043117,5.8491548342979165,476.31800424277606,2334.2588524998255,135.63489664781574,6.191548876936942,2.681583481193548,0.06082370663020984,5.895718440720189,-75.95802,5.59077
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.593,-75.942194,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.93979548075637,43.229416862023555,6.246329666394449,443.5195493966834,4741.313957598343,125.39865882172288,36.51452456927263,4.261549748474344,0.036467757777263105,10.072149957578544,-75.942194,5.593
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.594972,-75.936583,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.048530472114688,43.32127025523877,6.435121604801234,575.7760443417734,2910.8754611438367,105.66523044864326,47.788643822684044,2.64837318307281,0.0727972059060913,8.442392144982565,-75.936583,5.594972
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.595111,-75.935194,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.083594192619488,43.342831961093395,6.4704298349474385,604.1418329022416,2589.568766445788,103.12486770819473,39.61387912614047,2.389958052749315,0.07903083623166895,8.143210351746575,-75.935194,5.595111
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.595389,-75.947333,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.757552042371632,43.161289211843474,6.224140480135915,562.5290481727664,15604.08585274252,110.87129306638789,25.186458807866952,3.540398807492392,0.003054363554477388,26.107814548017927,-75.947333,5.595389
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.596407,-75.95313,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.592971709072408,43.07889357236669,6.152198373840438,444.3190706467888,3437.3713280644515,108.38736675020773,10.115506613927492,3.527701093003349,0.02000809948682896,9.618246567853998,-75.95313,5.596407
Productor - Subterráneo,Antioquia,Andes,Reserva Forestal,5.597194,-75.948639,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.685267601330098,43.148338492887255,6.263491673994183,410.6021534670661,5644.856258964266,104.0381145244325,11.751123044224297,3.529961255858718,0.007680245161554444,12.002996482793396,-75.948639,5.597194
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.598306,-75.942956,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.811146502611628,43.23739802155905,6.412729047407371,498.6588806254963,4164.636430500542,116.29496901733245,10.472985136010335,3.263352552720479,0.027085092990871657,10.41522675629106,-75.942956,5.598306
Productor - Subterráneo,Antioquia,Andes,Río Claro,5.601439,-75.887861,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.283069818001172,44.105213025617665,7.73367464168326,1158.2342268585805,318.06909097085065,104.07319400087883,67.90560139039327,0.3184675195754168,0.11605661380795376,2.042798149870509,-75.887861,5.601439
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.601697,-75.931361,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.440301545738276,43.42577270128604,6.760907018510294,765.1525029140624,1275.3805933740264,101.80043683679905,4.671586107049875,1.3033491755678264,0.011789417169719124,5.311382865236563,-75.931361,5.601697
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.606889,-75.934528,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.343928100105973,43.39646124175455,6.857007309953136,730.2064316283258,713.177376786314,115.89650097062689,2.694576018559768,0.7779781466215696,0.00869480556095589,3.472390391665039,-75.934528,5.606889
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.607472,-75.952333,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,10.99561220661851,43.129531665459254,6.564850791125436,682.0781182196189,1593.5574710871997,108.29224943401029,10.778553448940556,1.5035110163054892,0.03885501501963512,9.007365326289037,-75.952333,5.607472
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.608278,-75.933111,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.364783547088944,43.42323470418228,6.926816973495978,812.4486574213086,787.5095842297968,147.24477415023807,1.5720778823372268,0.8607777944684277,0.008902114831725682,3.7933386830379114,-75.933111,5.608278
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.609306,-75.933833,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.343560198740805,43.41590730206205,6.944370930379218,822.027821598854,753.4157883996779,131.23169401916394,0.45001071197847076,0.822845087352082,0.008694514444630253,3.7287610225428423,-75.933833,5.609306
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.60945,-75.940008,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.214050042596769,43.32211566925924,6.835972431310312,758.8637762860345,854.9524628996423,97.08036591696373,3.7730023092206424,0.8728053961625646,0.005904287929901756,4.118971133775487,-75.940008,5.60945
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.610333,-75.932917,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.357229663335358,43.43370100015253,6.992631007963362,861.2392882273043,719.0025680848623,122.06079560309777,0.47246455454024033,0.8038648038555136,0.04662287827486995,3.638566259938579,-75.932917,5.610333
Productor pasado - Subterráneo,Antioquia,Andes,La Soledad,5.610333,-75.921722,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.601167825993508,43.606881973423306,7.2102886859204345,1063.9467997650338,290.17827360911764,88.2168289544115,0.9117061165897241,0.8899589993084338,0.09140020595484318,3.0666030480130035,-75.921722,5.610333
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.610472,-75.962472,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,10.986546675098024,42.98962443243586,6.533895001411587,913.4276846665838,606.2039339372103,114.21406020244657,1.908043227582759,0.5589020809991485,0.04083561888914146,5.340561671837348,-75.962472,5.610472
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.610556,-75.923417,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.563152737804193,43.58134964594059,7.182624924284338,1016.5854697362007,439.78695261404357,90.03697743841069,0.8255378194300359,0.7176498618906458,0.09797377968244145,2.8677341521879103,-75.923417,5.610556
Productor - Subterráneo,Antioquia,Andes,La Soledad,5.610694,-75.923389,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.563307605868314,43.58230102957391,7.187022816925623,1017.2722515948943,428.5568596457461,89.99717414201761,0.8278469929795543,0.7235678776284149,0.09886406954676247,2.87538753787752,-75.923389,5.610694
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.61075,-75.929306,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.43324552712861,43.49083945799871,7.07331631080207,915.77717798529,612.1162608417644,93.14308301755177,0.5612598144363838,0.719025896697771,0.10572603419766168,3.488792982388046,-75.929306,5.61075
Productor pasado - Subterráneo,Antioquia,Andes,San Agustín,5.614511,-75.934667,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.296840273325488,43.42187284493482,7.0863034357101995,935.8704289863706,498.19299340556466,84.95715027211394,0.4116185067382945,0.5806964107522943,0.1237668378774962,3.075445157886504,-75.934667,5.614511
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.614611,-75.929667,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.40856695931853,43.4993651941136,7.1785276450511795,928.5695177183288,437.0460798902121,72.82978908745632,0.476153693240656,0.4564222324874243,0.14141673214952158,2.9676145750341196,-75.929667,5.614611
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.614694,-75.929444,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,11.41328372080282,43.50311849362878,7.184974429067749,928.5430458094098,432.50930241678833,73.39795456150952,0.48106589286078205,0.4577993273083638,0.14330791012149582,2.9526177368036075,-75.929444,5.614694
Productor - Subterráneo,Antioquia,Andes,San Agustín,5.616444,-75.936972,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,11.235425186729183,43.39332942813093,7.104902486378691,1003.1343017285,435.29928831809804,81.8839986020022,0.4337352181120407,0.4517562843651916,0.12460285956317296,2.995506782747637,-75.936972,5.616444
Productor - Subterráneo,Antioquia,Andes,San Pedro Abajo,5.616528,-75.9005,Oro-Au,,Sin_Clasificar,ROCA SEDIMENTARIA,12.071307917712604,43.965616723996455,7.790122765909984,933.4496086547913,374.5644760704738,76.6192327087072,2.367956830488985,0.3173890451389554,0.06109729176341098,2.9940019915878175,-75.9005,5.616528
